timestamp,tracking_ms,estimator_ms,total_ms,observations
1598870273.660004139,1.274035,3.678554,4.954119,342
1598870273.691952467,1.476087,3.442071,4.920028,342
1598870273.726275206,1.429857,3.246209,4.678056,342
1598870273.759959221,1.512548,2.624271,4.139499,342
1598870273.792681694,1.376836,1.571889,2.951015,342
1598870273.827209711,1.208015,1.529068,2.737923,342
1598870273.859505415,1.263735,2.004283,3.269988,342
1598870273.892630577,1.351856,1.876202,3.229788,342
1598870273.936509848,1.397797,2.145615,3.544802,342
1598870273.959064722,1.300426,3.096496,4.399472,342
1598870273.993235350,1.379847,3.580632,4.961789,342
1598870274.025685072,1.183444,3.053496,4.238270,342
1598870274.061244488,1.166504,3.597162,4.765266,342
1598870274.094204664,1.268155,3.440041,4.709506,342
1598870274.127575159,1.209284,3.021366,4.232170,342
1598870274.162697554,1.222625,2.506119,3.730914,342
1598870274.195106030,1.268865,1.522138,2.792503,342
1598870274.227731466,1.267895,1.597179,2.866864,342
1598870274.262055635,1.294625,1.872353,3.168128,341
1598870274.296232224,1.525457,1.872733,3.400150,381
1598870274.329862833,1.573819,1.580179,3.155798,380
1598870274.363016129,1.577119,3.121427,4.699966,372
1598870274.401119709,1.627519,3.188597,4.817336,372
1598870274.429472208,1.340316,3.120117,4.461943,370
1598870274.463603735,1.284756,3.534911,4.821107,369
1598870274.497437000,1.222714,3.365890,4.589804,369
1598870274.530973434,1.265235,2.922895,4.189850,369
1598870274.563958168,1.338755,2.438449,3.778384,367
1598870274.598128557,1.271895,1.535218,2.808183,367
1598870274.632351875,1.229074,1.556178,2.786623,366
1598870274.665074587,1.296695,3.081327,4.379802,365
1598870274.700197935,1.140803,1.878313,3.020486,365
1598870274.733023882,1.250265,1.473007,2.724522,365
1598870274.765551090,1.382076,3.018106,4.400992,365
1598870274.799501896,1.195864,3.104427,4.301741,365
1598870274.833496094,1.396137,2.976455,4.374192,365
1598870274.866419077,1.254465,3.420570,4.676065,365
1598870274.900814056,1.237804,3.126267,4.365361,365
