# timestamp (sec),tracking,propagation,msckf update,slam update,slam delayed,re-tri & marg,total
1598871636.415712833404541,0.00248,0.00011,0.00061,0.00385,0.00000,0.00088,0.00794
1598871636.449855327606201,0.00208,0.00010,0.00004,0.00315,0.00009,0.00106,0.00652
1598871636.483511924743652,0.00215,0.00010,0.00058,0.00322,0.00000,0.00086,0.00691
1598871636.516040802001953,0.00190,0.00009,0.00169,0.00329,0.00000,0.00105,0.00802
1598871636.549280166625977,0.00229,0.00010,0.00001,0.00321,0.00000,0.00100,0.00661
1598871636.583634376525879,0.00233,0.00009,0.00470,0.00350,0.00000,0.00097,0.01161
1598871636.618061304092407,0.00220,0.00008,0.00009,0.00304,0.00011,0.00103,0.00657
1598871636.681930780410767,0.00219,0.00008,0.00064,0.00293,0.00064,0.00085,0.00733
1598871636.715459346771240,0.00220,0.00009,0.00061,0.00333,0.00000,0.00091,0.00715
1598871636.751176834106445,0.00214,0.00007,0.00111,0.00327,0.00000,0.00082,0.00741
1598871636.784559965133667,0.00192,0.00006,0.00087,0.00329,0.00000,0.00088,0.00703
1598871636.818722724914551,0.00206,0.00017,0.00035,0.00343,0.00000,0.00109,0.00709
1598871636.883629560470581,0.00236,0.00012,0.00063,0.00327,0.00000,0.00095,0.00733
1598871636.917706727981567,0.00193,0.00011,0.00001,0.00333,0.00000,0.00088,0.00627
1598871636.951289653778076,0.00231,0.00010,0.00063,0.00319,0.00000,0.00095,0.00718
1598871636.984104633331299,0.00214,0.00006,0.00199,0.00308,0.00000,0.00083,0.00811
1598871637.018213748931885,0.00200,0.00006,0.00001,0.00322,0.00000,0.00081,0.00610
1598871637.051751375198364,0.00232,0.00011,0.00383,0.00309,0.00008,0.00093,0.01036
1598871637.085604429244995,0.00230,0.00009,0.00023,0.00322,0.00000,0.00111,0.00695
1598871637.119054317474365,0.00218,0.00008,0.00061,0.00313,0.00000,0.00086,0.00686
1598871637.152427911758423,0.00235,0.00010,0.00012,0.00336,0.00002,0.00096,0.00692
1598871637.187078475952148,0.00203,0.00007,0.00069,0.00351,0.00060,0.00088,0.00777
1598871637.220900297164917,0.00191,0.00013,0.00094,0.00325,0.00000,0.00105,0.00729
1598871637.253187417984009,0.00255,0.00010,0.00031,0.00345,0.00000,0.00094,0.00736
1598871637.287438154220581,0.00187,0.00012,0.00065,0.00355,0.00000,0.00104,0.00723
1598871637.320789575576782,0.00231,0.00009,0.00005,0.00344,0.00000,0.00109,0.00698
1598871637.353625059127808,0.00229,0.00013,0.00064,0.00328,0.00000,0.00098,0.00732
1598871637.389383077621460,0.00237,0.00018,0.00170,0.00305,0.00000,0.00078,0.00809
1598871637.455464124679565,0.00236,0.00013,0.00001,0.00326,0.00000,0.00089,0.00666
1598871637.489557981491089,0.00220,0.00010,0.00299,0.00313,0.00008,0.00108,0.00959
1598871637.523488998413086,0.00220,0.00007,0.00023,0.00387,0.00000,0.00089,0.00727
1598871637.557803869247437,0.00229,0.00007,0.00063,0.00346,0.00000,0.00090,0.00736
1598871637.623726606369019,0.00230,0.00010,0.00017,0.00329,0.00000,0.00095,0.00682
