# timestamp (sec),tracking,propagation,msckf update,slam update,slam delayed,re-tri & marg,total
1403715556.811884641647339,0.00250,0.00010,0.00127,0.00323,0.00075,0.00091,0.00876
1403715556.861885547637939,0.00213,0.00013,0.00056,0.00322,0.00000,0.00099,0.00703
1403715556.911885499954224,0.00219,0.00012,0.00011,0.00309,0.00037,0.00110,0.00698
1403715556.961885213851929,0.00229,0.00016,0.00173,0.00318,0.00175,0.00121,0.01032
1403715557.011885166168213,0.00195,0.00012,0.00339,0.00341,0.00079,0.00105,0.01070
1403715557.061885833740234,0.00192,0.00014,0.00278,0.00358,0.00000,0.00099,0.00942
1403715557.111885786056519,0.00201,0.00013,0.00156,0.00364,0.00000,0.00102,0.00836
1403715557.161885738372803,0.00207,0.00014,0.00001,0.00449,0.00000,0.00096,0.00767
1403715557.211883544921875,0.00209,0.00013,0.00184,0.00359,0.00000,0.00092,0.00858
1403715557.261882781982422,0.00191,0.00011,0.00533,0.00352,0.00001,0.00111,0.01199
1403715557.311881303787231,0.00199,0.00010,0.00050,0.00328,0.00080,0.00100,0.00766
1403715557.361876010894775,0.00205,0.00013,0.00642,0.00329,0.00109,0.00145,0.01444
1403715557.411873102188110,0.00234,0.00017,0.00210,0.00333,0.00072,0.00149,0.01016
1403715557.461870431900024,0.00279,0.00012,0.00079,0.00358,0.00000,0.00116,0.00843
1403715557.511867523193359,0.00204,0.00010,0.00051,0.00346,0.00000,0.00093,0.00703
1403715557.561865329742432,0.00234,0.00010,0.00111,0.00371,0.00074,0.00087,0.00888
1403715557.611865043640137,0.00224,0.00009,0.00060,0.00429,0.00038,0.00086,0.00847
1403715557.661864757537842,0.00236,0.00014,0.00121,0.00322,0.00071,0.00095,0.00858
1403715557.711866140365601,0.00204,0.00010,0.00030,0.00343,0.00052,0.00133,0.00772
1403715557.761867284774780,0.00246,0.00010,0.00027,0.00337,0.00000,0.00143,0.00764
1403715557.811868667602539,0.00225,0.00012,0.00031,0.00309,0.00000,0.00116,0.00692
1403715557.861869096755981,0.00246,0.00010,0.00017,0.00315,0.00353,0.00092,0.01033
1403715557.911868572235107,0.00219,0.00015,0.00032,0.00368,0.00000,0.00109,0.00744
1403715557.961867809295654,0.00232,0.00018,0.00258,0.00321,0.00071,0.00082,0.00983
1403715558.011866807937622,0.00243,0.00014,0.00222,0.00331,0.00144,0.00121,0.01075
1403715558.061865568161011,0.00211,0.00010,0.00175,0.00341,0.00000,0.00098,0.00835
1403715558.111861944198608,0.00177,0.00010,0.00074,0.00311,0.00146,0.00110,0.00827
1403715558.161861658096313,0.00221,0.00009,0.00024,0.00330,0.00054,0.00117,0.00756
1403715558.211862564086914,0.00208,0.00010,0.00216,0.00337,0.00086,0.00129,0.00986
1403715558.261863231658936,0.00234,0.00013,0.00072,0.00319,0.00010,0.00103,0.00751
1403715558.311865329742432,0.00218,0.00016,0.00331,0.00288,0.00149,0.00132,0.01135
1403715558.361866950988770,0.00223,0.00014,0.00014,0.00354,0.00002,0.00089,0.00696
1403715558.411866664886475,0.00238,0.00013,0.00115,0.00279,0.00154,0.00141,0.00941
1403715558.461865186691284,0.00213,0.00009,0.00081,0.00243,0.00000,0.00086,0.00632
1403715558.511862277984619,0.00265,0.00010,0.00135,0.00207,0.00008,0.00099,0.00724
1403715558.561858177185059,0.00213,0.00017,0.00108,0.00209,0.00292,0.00103,0.00941
1403715558.611857652664185,0.00255,0.00015,0.00134,0.00237,0.00077,0.00112,0.00830
1403715558.661857604980469,0.00283,0.00009,0.00018,0.00244,0.00000,0.00095,0.00649
1403715558.711853742599487,0.00209,0.00010,0.00106,0.00243,0.00091,0.00103,0.00761
1403715558.761849403381348,0.00206,0.00011,0.00006,0.00271,0.00009,0.00113,0.00616
1403715558.811843395233154,0.00207,0.00010,0.00029,0.00268,0.00207,0.00103,0.00825
1403715558.861840248107910,0.00193,0.00009,0.00086,0.00314,0.00000,0.00109,0.00711
1403715558.911839485168457,0.00212,0.00013,0.00036,0.00426,0.00000,0.00094,0.00780
1403715558.961842060089111,0.00200,0.00012,0.00229,0.00275,0.00366,0.00100,0.01182
1403715559.011839628219604,0.00257,0.00015,0.00030,0.00325,0.00109,0.00103,0.00838
1403715559.061837911605835,0.00212,0.00010,0.00077,0.00324,0.00000,0.00085,0.00708
1403715559.111836910247803,0.00202,0.00016,0.00027,0.00311,0.00142,0.00130,0.00828
1403715559.161838531494141,0.00211,0.00012,0.00045,0.00345,0.00000,0.00112,0.00725
1403715559.211839437484741,0.00236,0.00010,0.00015,0.00289,0.00085,0.00090,0.00725
1403715559.261840105056763,0.00189,0.00009,0.00006,0.00347,0.00116,0.00085,0.00752
1403715559.311841964721680,0.00200,0.00018,0.00323,0.00341,0.00002,0.00102,0.00986
1403715559.361841678619385,0.00240,0.00012,0.00015,0.00320,0.00001,0.00110,0.00697
1403715559.411840915679932,0.00203,0.00014,0.00010,0.00329,0.00215,0.00093,0.00865
