# timestamp (sec),tracking,propagation,msckf update,slam update,slam delayed,re-tri & marg,total
1598870323.501982927322388,0.00270,0.00016,0.00001,0.00400,0.00042,0.00100,0.00829
1598870323.534967660903931,0.00204,0.00014,0.00010,0.00405,0.00000,0.00078,0.00712
1598870323.569495916366577,0.00223,0.00009,0.00105,0.00403,0.00000,0.00110,0.00850
1598870323.636489868164062,0.00239,0.00010,0.00006,0.00352,0.00000,0.00082,0.00689
1598870323.669201374053955,0.00189,0.00006,0.00292,0.00337,0.00024,0.00076,0.00924
1598870323.703097820281982,0.00201,0.00010,0.00014,0.00380,0.00011,0.00083,0.00699
1598870323.736787796020508,0.00222,0.00008,0.00040,0.00373,0.00009,0.00125,0.00776
1598870323.807000160217285,0.00240,0.00007,0.00001,0.00395,0.00000,0.00081,0.00723
1598870323.868831872940063,0.00188,0.00008,0.00001,0.00431,0.00000,0.00085,0.00712
1598870323.901854276657104,0.00227,0.00006,0.00004,0.00362,0.00011,0.00080,0.00691
1598870323.939524412155151,0.00191,0.00006,0.00188,0.00362,0.00066,0.00082,0.00896
1598870324.001695394515991,0.00242,0.00011,0.00238,0.00366,0.00067,0.00082,0.01006
1598870324.039424419403076,0.00190,0.00006,0.00001,0.00395,0.00000,0.00083,0.00674
1598870324.106766223907471,0.00192,0.00008,0.00001,0.00432,0.00000,0.00083,0.00717
1598870324.168818950653076,0.00194,0.00008,0.00157,0.00343,0.00005,0.00085,0.00792
1598870324.202679395675659,0.00211,0.00006,0.00085,0.00313,0.00083,0.00083,0.00782
1598870324.236017465591431,0.00202,0.00009,0.00254,0.00356,0.00018,0.00081,0.00920
1598870324.270711183547974,0.00294,0.00007,0.00025,0.00367,0.00025,0.00104,0.00822
1598870324.303279638290405,0.00244,0.00009,0.00001,0.00410,0.00044,0.00138,0.00846
1598870324.337093353271484,0.00235,0.00011,0.00001,0.00454,0.00000,0.00080,0.00780
1598870324.369687318801880,0.00242,0.00010,0.00029,0.00424,0.00000,0.00132,0.00837
1598870324.439666986465454,0.00234,0.00014,0.00018,0.00439,0.00000,0.00098,0.00804
1598870324.501983404159546,0.00241,0.00012,0.00237,0.00400,0.00021,0.00089,0.01000
1598870324.541547060012817,0.00247,0.00011,0.00217,0.00360,0.00035,0.00102,0.00972
1598870324.604725122451782,0.00198,0.00010,0.00018,0.00368,0.00007,0.00136,0.00737
1598870324.638387203216553,0.00217,0.00015,0.00011,0.00383,0.00000,0.00101,0.00726
1598870324.702828168869019,0.00256,0.00012,0.00170,0.00379,0.00006,0.00109,0.00931
1598870324.736942291259766,0.00223,0.00014,0.00001,0.00388,0.00040,0.00150,0.00816
1598870324.769559860229492,0.00215,0.00012,0.00239,0.00379,0.00011,0.00136,0.00993
1598870324.802443504333496,0.00250,0.00013,0.00059,0.00418,0.00031,0.00081,0.00853
1598870324.838778495788574,0.00212,0.00010,0.00002,0.00432,0.00000,0.00085,0.00742
1598870324.902871370315552,0.00215,0.00012,0.00004,0.00379,0.00037,0.00085,0.00733
1598870324.936574935913086,0.00223,0.00011,0.00040,0.00371,0.00000,0.00078,0.00722
1598870324.969707727432251,0.00235,0.00013,0.00149,0.00371,0.00009,0.00102,0.00880
1598870325.003752231597900,0.00204,0.00013,0.00178,0.00380,0.00008,0.00100,0.00885
1598870325.037522554397583,0.00188,0.00007,0.00195,0.00391,0.00000,0.00077,0.00857
1598870325.070801258087158,0.00246,0.00012,0.00076,0.00395,0.00000,0.00103,0.00832
1598870325.103112697601318,0.00241,0.00015,0.00010,0.00440,0.00000,0.00100,0.00805
1598870325.138488054275513,0.00210,0.00012,0.00193,0.00383,0.00003,0.00080,0.00880
1598870325.203069448471069,0.00207,0.00010,0.00032,0.00370,0.00002,0.00081,0.00703
1598870325.236678838729858,0.00237,0.00012,0.00108,0.00373,0.00011,0.00077,0.00818
1598870325.269503593444824,0.00207,0.00013,0.00055,0.00379,0.00011,0.00083,0.00748
1598870325.302452087402344,0.00245,0.00016,0.00010,0.00430,0.00008,0.00102,0.00811
1598870325.335839033126831,0.00225,0.00006,0.00211,0.00373,0.00065,0.00083,0.00963
1598870325.370739698410034,0.00232,0.00009,0.00007,0.00399,0.00000,0.00107,0.00753
1598870325.438696622848511,0.00228,0.00013,0.00039,0.00429,0.00011,0.00101,0.00821
