timestamp,tracking_ms,estimator_ms,total_ms,observations
1598871719.574991941,1.332361,0.164262,1.499433,400
1598871719.608559370,1.462063,0.146381,1.613384,400
1598871719.642619610,1.518053,0.169712,1.693875,400
1598871719.675889254,1.396102,0.176782,1.577374,400
1598871719.709863663,1.467062,0.162592,1.633274,400
1598871719.743778944,1.423692,0.170142,1.598004,400
1598871719.776538134,1.383382,0.163461,1.549263,400
1598871719.810727835,1.444132,0.176642,1.625044,400
1598871719.847123384,1.173110,0.121661,1.295501,400
1598871719.882339716,1.499823,0.206062,1.708745,400
1598871719.913679361,1.388012,0.223582,1.617404,400
1598871719.947251797,1.152130,0.127041,1.280311,400
1598871719.979511499,1.602794,0.222332,1.829596,400
1598871720.012859106,1.738435,0.198582,1.941077,400
1598871720.046145201,1.462943,0.210672,1.676555,400
1598871720.079648018,1.503352,0.227992,1.736444,400
1598871720.113522768,1.419492,0.175072,1.598094,400
1598871720.146445990,1.545613,0.150142,1.697985,400
1598871720.180038452,1.533973,0.081801,1.616714,400
1598871720.214076281,1.273881,0.077091,1.351462,400
1598871720.246781349,1.330621,0.073811,1.404872,400
1598871720.281944513,1.360082,0.074050,1.434632,400
1598871720.316060781,1.439092,0.074781,1.514313,400
1598871720.350132465,1.195160,0.074411,1.270221,400
1598871720.383411646,1.278151,0.071820,1.350531,400
1598871720.416568756,1.310251,0.072211,1.382982,400
1598871720.449772120,1.411243,0.075560,1.487263,400
1598871720.485556126,1.461673,0.073300,1.535743,400
1598871720.517095804,1.282500,0.070801,1.353751,400
1598871720.551241159,1.271961,0.084271,1.357192,400
1598871720.585102320,1.365781,0.076001,1.442202,400
1598871720.620445251,1.295761,0.076011,1.372242,400
1598871720.650417566,1.410072,0.078630,1.489132,400
1598871720.684271812,2.073608,0.092821,2.167229,398
1598871720.718316555,1.639924,0.088810,1.729584,400
1598871720.750501633,1.449703,0.082560,1.533113,400
1598871720.785223961,1.471823,0.083991,1.556754,400
1598871720.818489552,1.391522,0.087461,1.479533,400
1598871720.852045536,1.323411,0.076371,1.400182,400
1598871720.887501717,1.158430,0.122301,1.281291,400
1598871720.919348240,1.469452,0.098031,1.568863,400
1598871720.952591419,1.396892,0.087021,1.484493,400
1598871720.986578226,1.401562,0.091181,1.493243,400
1598871721.020229578,1.159650,0.101711,1.261611,400
1598871721.052983522,1.251721,0.093461,1.345802,400
1598871721.087466478,1.427922,0.103791,1.532283,400
1598871721.120234013,1.571653,0.108101,1.681224,400
1598871721.157093287,1.308221,0.102441,1.411572,400
1598871721.192189217,1.261850,0.105981,1.368351,400
1598871721.221610069,1.193930,0.107271,1.302161,400
1598871721.255572557,1.360911,0.107971,1.469842,400
1598871721.289927244,1.374212,9.210629,10.585461,400
1598871721.321772575,1.273660,8.103000,9.377370,400
1598871721.356320620,1.342001,7.410234,8.752875,400
1598871721.389858007,1.331571,7.671916,9.004227,400
1598871721.428396225,1.248060,7.351194,8.600184,400
1598871721.459823608,1.215001,0.079040,1.294901,400
1598871721.492187738,1.371152,0.077531,1.449323,400
1598871721.526069641,1.324401,0.073921,1.398792,400
1598871721.535132170,1.371512,0.072031,1.444283,400
1598871721.557275772,1.401511,0.072061,1.474362,400
1598871721.591013908,1.136199,0.072581,1.209110,400
1598871721.624015093,1.340751,0.077121,1.418422,400
1598871721.657882452,1.381502,0.071011,1.452933,400
1598871721.725507259,2.629453,0.082830,2.712803,398
1598871721.758396149,1.235600,0.079731,1.315831,400
1598871721.793092251,1.374322,0.074481,1.449323,400
1598871721.825345278,1.198960,19.957051,21.156291,400
1598871721.858967066,1.299931,22.821856,24.122597,400
1598871721.896303654,1.278101,23.999676,25.278607,400
1598871721.928970337,1.383151,27.080123,28.464014,400
1598871721.960669279,1.422732,28.072901,29.496503,400
1598871721.993507147,1.424382,28.218142,29.643274,400
1598871722.027324677,1.389532,27.572267,28.962579,400
1598871722.061042070,1.305051,0.088471,1.394782,400
1598871722.096538782,1.277940,29.286062,30.564592,400
1598871722.128930330,1.339512,28.785057,30.125449,400
1598871722.162625313,1.423703,28.526214,29.950667,400
1598871722.195713520,1.473042,27.779618,29.253470,400
1598871722.229959726,1.341291,32.800772,34.143073,400
1598871722.263906956,1.369042,9.080168,10.450060,400
1598871722.296634912,1.378351,9.204969,10.584050,400
1598871722.330822706,1.340562,9.205329,10.546671,400
1598871722.363289356,1.296521,10.162667,11.459908,400
1598871722.397936821,1.401692,9.140388,10.542800,400
1598871722.430850029,1.380591,8.337412,9.718723,400
1598871722.464246988,1.403182,11.324307,12.728199,400
1598871722.497008801,1.366732,10.881293,12.248725,400
1598871722.531640291,1.344171,10.947854,12.292785,400
1598871722.564379454,1.408182,11.011455,12.420257,400
1598871722.598455191,2.839954,11.064845,13.905529,398
1598871722.631882429,1.388212,11.040584,12.429516,400
1598871722.663543701,1.271041,11.122095,12.393926,400
1598871722.697045803,1.359132,11.129845,12.489687,400
1598871722.730708599,1.347932,10.227988,11.576560,400
1598871722.763662338,1.486362,10.206678,11.693710,400
1598871722.796784878,1.366682,9.453511,10.820843,400
1598871722.831036568,1.291031,9.582353,10.874154,400
1598871722.864455223,1.519783,9.426881,10.947634,400
1598871722.897630215,3.505460,9.477172,12.983302,398
1598871722.931143284,1.410562,9.526562,10.937804,400
1598871722.964642048,1.311981,9.634843,10.947504,400
1598871722.997753382,1.581973,9.598253,11.180886,400
1598871723.031674147,3.579590,9.652193,13.232613,396
1598871723.065891266,5.089253,9.566913,14.656906,392
1598871723.098307133,1.435752,8.776625,10.213077,400
1598871723.132677555,3.589850,8.854866,12.445426,398
1598871723.165870905,1.445272,8.639324,10.085056,400
1598871723.200493336,1.534373,8.880827,10.415930,400
1598871723.233747721,1.602014,10.719262,12.321986,400
1598871723.267621756,1.329091,9.999846,11.329627,400
1598871723.300390005,3.444760,13.218493,16.663993,398
1598871723.336231947,3.535131,16.148658,19.684599,394
1598871723.368315220,1.322891,17.224258,18.547889,400
1598871723.400939465,5.032673,13.912519,18.945912,398
1598871723.434249163,3.439970,13.835999,17.276679,398
1598871723.468593359,1.542633,13.037832,14.581245,400
1598871723.502457142,1.308171,14.050091,15.359382,400
1598871723.536337852,1.408352,13.954909,15.364121,400
1598871723.568927765,1.526733,13.087792,14.615225,400
1598871723.604565620,3.651032,11.666420,15.318162,398
1598871723.638386965,1.378012,11.250676,12.629618,400
1598871723.671975613,1.435392,15.131740,16.567832,400
1598871723.703154564,1.376082,15.172820,16.549672,400
1598871723.737332821,3.585911,18.488898,22.075219,398
1598871723.774495363,1.393992,25.165136,26.560258,400
1598871723.805069447,1.471713,25.087145,26.559848,400
1598871723.838058710,3.517770,23.362121,26.880711,398
1598871723.875650644,1.444273,20.637286,22.082419,400
1598871723.905935287,1.380582,26.571228,27.952700,400
1598871723.939039707,3.411739,30.268560,33.681509,398
1598871723.972480297,1.357851,28.258403,29.619674,400
1598871724.005800009,1.503423,28.194512,29.699365,400
